price,clarity,table,carat,x,depth,color,z,y,cut
745.0,0.7142857142857142,57.0,0.39,4.69,61.5,0.5,2.9,4.74,0.5
745.0,0.7142857142857142,57.0,0.31,4.36,60.9,0.16666666666666666,2.66,4.38,0.5
745.0,0.5714285714285714,56.0,0.32,4.41,61.7,0.16666666666666666,2.73,4.44,0.5
745.0,0.42857142857142855,56.0,0.4,4.78,60.4,0.5,2.9,4.82,0.5
745.0,0.2857142857142857,55.0,0.37,4.62,61.8,0.5,2.86,4.64,0.5
745.0,0.2857142857142857,55.0,0.43,4.88,61.4,0.3333333333333333,3.01,4.92,0.5
745.0,0.7142857142857142,58.0,0.34,4.43,62.6,0.16666666666666666,2.78,4.45,1.0
745.0,0.7142857142857142,55.0,0.34,4.46,62.5,0.16666666666666666,2.8,4.5,0.5
745.0,0.7142857142857142,55.0,0.34,4.48,62.2,0.16666666666666666,2.79,4.49,0.5
745.0,0.7142857142857142,55.0,0.34,4.47,62.1,0.16666666666666666,2.78,4.49,0.5
745.0,0.7142857142857142,60.0,0.34,4.49,60.9,0.16666666666666666,2.74,4.51,0.75
745.0,0.7142857142857142,55.0,0.34,4.48,62.4,0.16666666666666666,2.81,4.53,0.5
745.0,0.5714285714285714,56.0,0.34,4.44,62.2,0.3333333333333333,2.77,4.47,0.5
745.0,0.7142857142857142,60.0,0.34,4.45,61.1,0.16666666666666666,2.73,4.48,0.75
745.0,0.7142857142857142,54.0,0.34,4.5,62.1,0.16666666666666666,2.8,4.52,0.5
745.0,0.7142857142857142,54.0,0.34,4.48,62.4,0.16666666666666666,2.8,4.49,0.5
745.0,0.7142857142857142,55.0,0.34,4.43,62.6,0.16666666666666666,2.78,4.45,0.5
745.0,0.5714285714285714,57.0,0.34,4.49,62.1,0.3333333333333333,2.8,4.53,0.5
745.0,0.7142857142857142,58.0,0.34,4.43,62.8,0.16666666666666666,2.79,4.45,1.0
745.0,0.7142857142857142,59.0,0.34,4.56,58.8,0.16666666666666666,2.69,4.59,1.0
745.0,0.7142857142857142,58.0,0.34,4.43,61.9,0.16666666666666666,2.75,4.45,0.75
745.0,0.7142857142857142,57.0,0.34,4.45,62.6,0.16666666666666666,2.79,4.47,0.5
745.0,1.0,56.0,0.35,4.52,62.1,0.3333333333333333,2.82,4.56,0.5
745.0,0.8571428571428571,62.0,0.35,4.52,60.1,0.6666666666666666,2.73,4.57,1.0
745.0,0.5714285714285714,58.0,0.34,4.51,60.4,0.3333333333333333,2.73,4.53,0.75
745.0,0.7142857142857142,56.0,0.34,4.45,62.4,0.16666666666666666,2.79,4.49,0.5
745.0,0.7142857142857142,59.0,0.34,4.48,61.0,0.16666666666666666,2.74,4.51,0.75
448.0,0.5714285714285714,56.0,0.26,4.12,61.8,0.6666666666666666,2.55,4.14,0.5
448.0,0.42857142857142855,54.0,0.33,4.45,61.2,0.6666666666666666,2.74,4.5,0.5
449.0,1.0,57.0,0.24,4.01,61.3,0.6666666666666666,2.46,4.04,1.0
449.0,1.0,57.0,0.24,4.02,61.4,0.6666666666666666,2.47,4.04,1.0
449.0,1.0,57.0,0.24,3.97,61.9,0.6666666666666666,2.47,4.01,1.0
449.0,1.0,56.0,0.24,3.99,61.5,0.6666666666666666,2.46,4.01,1.0
449.0,1.0,56.0,0.24,4.0,62.0,0.5,2.49,4.03,1.0
449.0,1.0,57.0,0.24,4.0,62.0,0.5,2.49,4.03,1.0
449.0,1.0,56.0,0.24,3.99,62.0,0.5,2.48,4.03,1.0
449.0,0.8571428571428571,56.0,0.24,4.01,61.3,0.6666666666666666,2.46,4.04,1.0
449.0,0.8571428571428571,56.0,0.24,3.99,62.3,0.6666666666666666,2.49,4.02,1.0
449.0,0.7142857142857142,57.0,0.27,4.3,58.6,0.16666666666666666,2.53,4.33,1.0
449.0,0.14285714285714285,56.0,0.24,4.04,61.3,0.6666666666666666,2.48,4.06,1.0
449.0,0.8571428571428571,56.0,0.24,3.99,62.4,0.6666666666666666,2.5,4.03,0.5
449.0,0.5714285714285714,56.0,0.27,4.12,62.2,0.6666666666666666,2.57,4.15,0.5
449.0,0.42857142857142855,55.0,0.32,4.38,62.1,0.0,2.73,4.4,0.5
449.0,0.2857142857142857,55.0,0.32,4.4,61.8,0.5,2.73,4.43,0.5
449.0,0.42857142857142855,57.0,0.23,3.87,63.5,0.0,2.45,3.85,1.0
449.0,0.2857142857142857,60.0,0.32,4.36,61.3,0.6666666666666666,2.69,4.42,0.75
449.0,0.2857142857142857,59.0,0.32,4.38,61.9,0.6666666666666666,2.72,4.41,1.0
449.0,0.42857142857142855,58.0,0.32,4.35,62.4,0.16666666666666666,2.73,4.4,1.0
449.0,0.7142857142857142,57.0,0.32,4.39,62.2,0.8333333333333333,2.74,4.42,0.5
449.0,0.2857142857142857,58.0,0.32,4.34,61.9,0.6666666666666666,2.7,4.38,1.0
449.0,0.7142857142857142,55.0,0.32,4.38,62.5,0.8333333333333333,2.74,4.39,0.5
449.0,0.7142857142857142,58.0,0.32,4.33,62.8,0.8333333333333333,2.73,4.37,1.0
449.0,0.42857142857142855,58.0,0.32,4.39,61.2,0.16666666666666666,2.7,4.44,0.75
449.0,0.42857142857142855,55.0,0.32,4.36,62.0,0.16666666666666666,2.72,4.41,0.5
449.0,0.7142857142857142,57.0,0.32,4.35,62.5,0.8333333333333333,2.73,4.39,0.5
449.0,0.7142857142857142,57.0,0.32,4.36,62.0,0.8333333333333333,2.72,4.41,0.5
449.0,0.7142857142857142,56.0,0.32,4.38,63.0,0.8333333333333333,2.77,4.42,1.0
746.0,0.7142857142857142,56.0,0.4,4.72,62.1,0.6666666666666666,2.94,4.75,1.0
746.0,0.7142857142857142,56.0,0.46,4.96,61.4,1.0,3.06,5.0,0.5
746.0,0.5714285714285714,56.0,0.36,4.6,61.3,0.5,2.83,4.64,0.5
746.0,0.5714285714285714,55.0,0.36,4.63,61.1,0.5,2.84,4.66,0.5
746.0,0.2857142857142857,56.0,0.37,4.61,61.6,0.3333333333333333,2.85,4.65,0.5
746.0,0.42857142857142855,54.0,0.39,4.71,62.7,0.5,2.93,4.64,0.75
746.0,0.7142857142857142,56.0,0.39,4.63,63.3,1.0,2.92,4.6,1.0
746.0,0.2857142857142857,56.0,0.38,4.63,62.3,0.8333333333333333,2.87,4.58,0.5
746.0,0.2857142857142857,60.0,0.38,4.68,60.2,0.8333333333333333,2.81,4.65,0.75
746.0,0.2857142857142857,58.0,0.38,4.72,60.5,0.8333333333333333,2.84,4.67,0.75
746.0,0.7142857142857142,60.0,0.39,4.68,61.3,1.0,2.86,4.65,0.75
746.0,0.7142857142857142,57.0,0.39,4.72,61.4,1.0,2.88,4.66,0.5
746.0,0.5714285714285714,61.0,0.37,4.63,59.2,0.5,2.76,4.7,1.0
746.0,0.7142857142857142,58.0,0.4,4.69,62.3,0.0,2.93,4.72,1.0
746.0,0.5714285714285714,61.0,0.38,4.66,61.4,0.3333333333333333,2.87,4.69,1.0
746.0,0.7142857142857142,58.0,0.37,4.63,60.6,0.3333333333333333,2.82,4.67,0.75
746.0,0.7142857142857142,56.0,0.37,4.63,60.6,0.3333333333333333,2.81,4.64,0.5
746.0,0.7142857142857142,59.0,0.37,4.64,59.7,0.3333333333333333,2.78,4.68,0.75
746.0,0.7142857142857142,58.0,0.37,4.54,61.9,0.3333333333333333,2.83,4.6,0.75
746.0,0.7142857142857142,60.0,0.37,4.59,61.2,0.3333333333333333,2.82,4.63,1.0
746.0,0.7142857142857142,59.0,0.37,4.57,61.9,0.3333333333333333,2.84,4.61,0.75
746.0,0.7142857142857142,56.0,0.37,4.56,63.3,0.3333333333333333,2.91,4.63,0.25
746.0,0.7142857142857142,58.0,0.37,4.55,62.7,0.3333333333333333,2.86,4.58,0.75
746.0,0.5714285714285714,56.0,0.37,4.57,63.1,0.5,2.89,4.59,0.25
746.0,0.5714285714285714,58.0,0.37,4.58,61.4,0.5,2.82,4.61,0.75
746.0,0.5714285714285714,58.0,0.37,4.57,61.5,0.5,2.82,4.6,1.0
746.0,0.7142857142857142,57.0,0.37,4.63,61.1,0.3333333333333333,2.84,4.67,0.5
746.0,0.7142857142857142,58.0,0.37,4.61,61.0,0.3333333333333333,2.82,4.63,1.0
746.0,1.0,59.0,0.37,4.54,62.2,0.6666666666666666,2.83,4.56,1.0
746.0,1.0,58.0,0.37,4.6,61.3,0.6666666666666666,2.83,4.63,0.75
746.0,0.7142857142857142,56.0,0.37,4.59,61.4,0.3333333333333333,2.83,4.63,0.5
746.0,0.7142857142857142,59.0,0.37,4.63,59.8,0.3333333333333333,2.78,4.66,0.75
746.0,0.5714285714285714,58.0,0.37,4.67,59.5,0.5,2.79,4.71,0.75
746.0,0.7142857142857142,58.0,0.37,4.63,61.2,0.3333333333333333,2.85,4.69,0.75
747.0,0.8571428571428571,58.0,0.3,4.36,60.4,0.5,2.64,4.38,0.5
747.0,0.8571428571428571,55.0,0.3,4.31,61.7,0.5,2.67,4.35,0.5
747.0,0.7142857142857142,55.0,0.41,4.8,61.5,0.8333333333333333,2.96,4.82,0.5
747.0,0.7142857142857142,54.0,0.35,4.55,62.1,0.3333333333333333,2.83,4.58,0.5
747.0,0.7142857142857142,54.0,0.36,4.6,61.0,0.16666666666666666,2.82,4.64,0.5
747.0,0.5714285714285714,56.0,0.36,4.59,61.4,0.16666666666666666,2.83,4.63,0.5
747.0,0.5714285714285714,57.0,0.35,4.51,62.3,0.16666666666666666,2.82,4.55,0.5
747.0,0.2857142857142857,55.0,0.37,4.65,61.6,0.3333333333333333,2.87,4.67,0.5
748.0,0.8571428571428571,61.0,0.32,4.44,59.0,0.16666666666666666,2.63,4.47,1.0
748.0,0.2857142857142857,54.0,0.41,4.72,64.3,0.6666666666666666,3.02,4.68,0.25
748.0,0.7142857142857142,55.0,0.45,4.92,61.3,0.8333333333333333,3.03,4.96,0.5
748.0,0.2857142857142857,54.0,0.39,4.73,61.3,0.5,2.91,4.77,0.5
748.0,0.14285714285714285,56.0,0.29,4.27,61.9,0.3333333333333333,2.65,4.3,0.5
748.0,0.2857142857142857,55.0,0.35,4.55,62.4,0.3333333333333333,2.83,4.52,0.5
748.0,0.2857142857142857,58.0,0.35,4.6,60.2,0.3333333333333333,2.75,4.54,0.75
748.0,0.2857142857142857,56.0,0.35,4.52,62.2,0.3333333333333333,2.8,4.48,0.5
748.0,0.2857142857142857,58.0,0.35,4.54,61.7,0.3333333333333333,2.79,4.51,0.75
748.0,0.2857142857142857,58.0,0.35,4.53,62.3,0.3333333333333333,2.81,4.49,0.75
748.0,0.2857142857142857,54.0,0.35,4.52,62.5,0.3333333333333333,2.82,4.5,0.5
748.0,0.2857142857142857,54.0,0.35,4.52,63.6,0.3333333333333333,2.87,4.51,0.25
748.0,0.2857142857142857,56.0,0.35,4.51,63.1,0.3333333333333333,2.83,4.46,1.0
749.0,1.0,56.0,0.31,4.32,62.4,0.16666666666666666,2.7,4.35,1.0
749.0,0.8571428571428571,55.0,0.31,4.36,61.5,0.5,2.69,4.4,1.0
749.0,0.8571428571428571,60.0,0.31,4.43,59.5,0.16666666666666666,2.64,4.45,0.5
749.0,0.7142857142857142,63.0,0.41,4.8,59.7,0.3333333333333333,2.88,4.85,0.25
749.0,0.7142857142857142,56.0,0.31,4.39,61.6,0.3333333333333333,2.69,4.35,0.5
749.0,0.5714285714285714,59.0,0.37,4.61,61.4,0.8333333333333333,2.81,4.55,0.75
749.0,0.7142857142857142,55.0,0.37,4.56,63.7,0.6666666666666666,2.9,4.54,0.25
749.0,0.7142857142857142,61.0,0.37,4.67,59.5,0.6666666666666666,2.77,4.64,0.75
749.0,0.5714285714285714,61.0,0.31,4.45,58.2,0.5,2.58,4.42,0.75
749.0,0.5714285714285714,55.0,0.31,4.37,61.9,0.5,2.7,4.36,0.5
749.0,0.7142857142857142,61.0,0.31,4.48,58.3,0.3333333333333333,2.6,4.44,0.75
749.0,0.7142857142857142,58.0,0.31,4.45,59.4,0.3333333333333333,2.62,4.37,0.75
749.0,0.7142857142857142,57.0,0.31,4.41,60.8,0.3333333333333333,2.67,4.38,0.5
749.0,0.7142857142857142,56.0,0.31,4.39,62.2,0.3333333333333333,2.72,4.36,0.5
749.0,0.7142857142857142,61.0,0.31,4.4,60.7,0.3333333333333333,2.66,4.36,0.75
749.0,0.7142857142857142,56.0,0.31,4.38,61.6,0.3333333333333333,2.69,4.35,0.5
749.0,0.7142857142857142,57.0,0.31,4.34,61.9,0.3333333333333333,2.68,4.32,0.5
749.0,0.7142857142857142,55.0,0.31,4.32,63.5,0.3333333333333333,2.74,4.31,1.0
749.0,0.7142857142857142,57.0,0.31,4.33,63.0,0.3333333333333333,2.71,4.27,0.75
749.0,0.7142857142857142,54.0,0.31,4.33,63.6,0.3333333333333333,2.74,4.28,0.25
749.0,0.7142857142857142,59.0,0.31,4.31,63.7,0.3333333333333333,2.73,4.26,0.25
749.0,0.7142857142857142,58.0,0.37,4.64,61.4,0.6666666666666666,2.84,4.61,0.75
749.0,0.5714285714285714,57.0,0.31,4.31,63.3,0.5,2.72,4.28,1.0
749.0,0.5714285714285714,57.0,0.34,4.51,60.7,0.0,2.75,4.55,0.5
749.0,0.5714285714285714,56.0,0.34,4.49,62.6,0.0,2.82,4.52,0.5
749.0,0.5714285714285714,56.0,0.34,4.5,61.4,0.0,2.77,4.53,0.5
750.0,0.5714285714285714,55.0,0.38,4.65,62.0,0.8333333333333333,2.89,4.67,1.0
750.0,1.0,56.0,0.39,4.67,62.0,0.8333333333333333,2.91,4.72,0.5
750.0,1.0,55.0,0.33,4.43,62.4,0.3333333333333333,2.77,4.45,0.5
750.0,1.0,62.0,0.4,4.75,59.7,0.8333333333333333,2.85,4.79,0.25
750.0,0.2857142857142857,55.0,0.34,4.53,62.0,0.0,2.8,4.5,0.5
750.0,0.2857142857142857,58.0,0.34,4.47,62.0,0.0,2.76,4.43,0.75
750.0,0.5714285714285714,56.0,0.41,4.73,61.8,0.6666666666666666,2.94,4.78,0.5
751.0,0.2857142857142857,54.0,0.42,4.8,62.0,0.5,2.98,4.82,1.0
751.0,1.0,54.0,0.4,4.69,62.6,0.8333333333333333,2.95,4.73,0.5
751.0,1.0,53.0,0.34,4.49,62.4,0.5,2.81,4.52,0.5
751.0,1.0,55.0,0.3,4.3,61.6,0.3333333333333333,2.66,4.33,0.5
751.0,0.8571428571428571,53.0,0.34,4.5,61.6,0.6666666666666666,2.78,4.52,0.5
751.0,0.8571428571428571,56.0,0.34,4.51,61.1,0.6666666666666666,2.77,4.56,0.5
751.0,0.7142857142857142,57.0,0.38,4.61,61.9,0.16666666666666666,2.87,4.66,0.5
752.0,0.8571428571428571,57.0,0.38,4.6,63.5,0.8333333333333333,2.93,4.63,1.0
752.0,0.7142857142857142,57.0,0.38,4.73,59.7,0.3333333333333333,2.84,4.79,1.0
752.0,0.8571428571428571,56.0,0.24,4.01,60.9,0.16666666666666666,2.45,4.04,0.5
752.0,0.5714285714285714,56.0,0.39,4.68,61.3,0.5,2.88,4.71,0.5
752.0,0.5714285714285714,57.0,0.31,4.39,60.5,0.0,2.66,4.41,0.5
752.0,0.7142857142857142,58.0,0.38,4.56,62.7,0.3333333333333333,2.87,4.6,0.25
752.0,1.0,59.0,0.27,4.18,61.8,0.16666666666666666,2.57,4.14,0.75
752.0,0.8571428571428571,56.0,0.27,4.19,62.0,0.16666666666666666,2.59,4.16,0.5
752.0,0.8571428571428571,57.0,0.27,4.1,63.9,0.16666666666666666,2.61,4.07,0.25
752.0,1.0,56.0,0.27,4.18,61.5,0.0,2.56,4.15,0.5
752.0,0.8571428571428571,57.0,0.27,4.2,61.7,0.0,2.58,4.16,0.5
752.0,1.0,57.0,0.33,4.42,61.2,0.5,2.71,4.44,1.0
752.0,1.0,58.0,0.33,4.44,61.0,0.5,2.72,4.48,0.75
752.0,1.0,57.0,0.33,4.48,60.1,0.5,2.7,4.51,0.5
752.0,1.0,59.0,0.33,4.41,62.0,0.5,2.75,4.46,0.75
752.0,1.0,59.0,0.33,4.39,61.7,0.5,2.72,4.42,0.75
752.0,1.0,55.0,0.33,4.42,61.7,0.5,2.74,4.46,0.5
752.0,0.8571428571428571,55.0,0.33,4.42,62.1,0.6666666666666666,2.75,4.44,0.5
752.0,1.0,60.0,0.33,4.52,59.5,0.5,2.7,4.55,0.75
752.0,0.8571428571428571,59.0,0.3,4.17,63.7,0.3333333333333333,2.68,4.24,0.25
752.0,1.0,57.0,0.33,4.43,60.9,0.5,2.72,4.5,1.0
752.0,1.0,58.0,0.33,4.39,61.9,0.5,2.73,4.43,1.0
752.0,1.0,58.0,0.33,4.39,61.7,0.5,2.72,4.42,0.75
752.0,1.0,56.0,0.33,4.45,61.5,0.5,2.75,4.49,0.5
752.0,1.0,59.0,0.33,4.45,60.9,0.5,2.72,4.49,1.0
752.0,1.0,56.0,0.3,4.27,62.9,0.0,2.69,4.29,1.0
752.0,0.8571428571428571,59.0,0.33,4.42,61.4,0.6666666666666666,2.72,4.44,0.75
752.0,0.8571428571428571,57.0,0.31,4.41,60.3,0.16666666666666666,2.67,4.44,1.0
752.0,1.0,56.0,0.33,4.42,61.7,0.5,2.74,4.46,0.5
752.0,0.8571428571428571,56.0,0.33,4.46,61.7,0.6666666666666666,2.76,4.48,0.5
752.0,1.0,58.0,0.33,4.47,60.6,0.5,2.72,4.5,0.75
752.0,0.8571428571428571,55.0,0.33,4.4,62.2,0.6666666666666666,2.75,4.44,0.5
752.0,1.0,55.0,0.3,4.25,63.6,0.0,2.72,4.31,0.25
752.0,1.0,63.0,0.33,4.45,60.0,0.5,2.68,4.49,1.0
752.0,1.0,54.0,0.33,4.41,62.5,0.5,2.77,4.45,0.5
752.0,1.0,57.0,0.33,4.38,63.0,0.5,2.77,4.42,1.0
752.0,1.0,57.0,0.33,4.39,62.8,0.5,2.78,4.47,1.0
752.0,1.0,58.0,0.3,4.26,62.4,0.0,2.67,4.3,0.75
752.0,1.0,55.0,0.33,4.41,62.7,0.5,2.78,4.46,0.5
753.0,1.0,56.0,0.36,4.56,61.7,0.5,2.82,4.58,1.0
753.0,0.8571428571428571,55.0,0.36,4.57,62.0,0.6666666666666666,2.84,4.6,1.0
753.0,0.8571428571428571,56.0,0.3,4.25,62.5,0.5,2.67,4.29,1.0
753.0,0.2857142857142857,59.0,0.41,4.86,59.3,0.16666666666666666,2.89,4.89,1.0
753.0,1.0,56.0,0.41,4.79,61.6,0.8333333333333333,2.96,4.82,0.5
753.0,0.8571428571428571,55.0,0.3,4.27,62.6,0.5,2.69,4.32,0.5
753.0,0.8571428571428571,56.0,0.3,4.27,62.2,0.5,2.67,4.31,0.5
753.0,0.8571428571428571,58.0,0.3,4.26,62.1,0.5,2.65,4.28,0.5
753.0,0.7142857142857142,58.0,0.34,4.49,61.0,0.0,2.75,4.53,0.5
753.0,0.5714285714285714,53.0,0.41,4.81,61.8,0.8333333333333333,2.98,4.84,0.5
753.0,0.5714285714285714,55.0,0.36,4.58,61.5,0.16666666666666666,2.84,4.66,0.5
753.0,0.2857142857142857,57.0,0.41,4.76,61.4,0.3333333333333333,2.93,4.79,0.5
753.0,0.7142857142857142,58.0,0.4,4.74,61.9,0.5,2.94,4.76,0.75
753.0,0.7142857142857142,58.0,0.4,4.75,60.4,0.5,2.88,4.78,0.75
753.0,0.2857142857142857,58.0,0.42,4.81,60.6,0.3333333333333333,2.94,4.89,1.0
754.0,1.0,60.0,0.41,4.67,63.1,1.0,2.96,4.71,1.0
754.0,1.0,56.0,0.31,4.36,62.0,0.3333333333333333,2.71,4.39,1.0
754.0,1.0,55.0,0.31,4.34,62.0,0.3333333333333333,2.7,4.38,1.0
754.0,1.0,56.0,0.3,4.29,63.0,0.0,2.71,4.31,1.0
754.0,1.0,55.0,0.3,4.27,63.2,0.0,2.71,4.3,1.0
754.0,0.2857142857142857,57.0,0.42,4.84,61.1,0.6666666666666666,2.96,4.87,1.0
754.0,1.0,53.5,0.33,4.44,62.0,0.5,2.76,4.48,0.5
754.0,0.5714285714285714,53.0,0.38,4.67,62.4,0.6666666666666666,2.92,4.69,0.5
754.0,0.5714285714285714,54.0,0.35,4.5,62.8,0.3333333333333333,2.84,4.54,0.5
754.0,0.14285714285714285,56.0,0.37,4.64,60.7,0.8333333333333333,2.83,4.68,0.5
754.0,0.14285714285714285,55.0,0.37,4.65,61.4,0.8333333333333333,2.86,4.67,0.5
754.0,0.7142857142857142,64.0,0.34,4.6,57.8,0.16666666666666666,2.66,4.61,0.25
754.0,0.5714285714285714,60.1,0.41,4.79,60.1,0.8333333333333333,2.89,4.82,0.25
754.0,0.5714285714285714,55.0,0.3,4.35,61.5,0.3333333333333333,2.67,4.33,0.5
754.0,0.2857142857142857,58.0,0.43,4.87,60.4,0.5,2.95,4.9,1.0
754.0,0.2857142857142857,59.0,0.43,4.79,62.3,0.5,2.99,4.81,1.0
754.0,0.2857142857142857,56.0,0.43,4.8,62.7,0.5,3.02,4.83,1.0
754.0,0.2857142857142857,55.0,0.43,4.83,62.9,0.5,3.05,4.87,1.0
754.0,0.5714285714285714,55.0,0.31,4.4,61.2,0.16666666666666666,2.7,4.42,0.5
755.0,0.8571428571428571,59.0,0.31,4.45,58.5,0.6666666666666666,2.62,4.5,1.0
755.0,0.7142857142857142,54.0,0.42,4.81,62.1,0.6666666666666666,2.99,4.84,1.0
755.0,0.5714285714285714,56.0,0.3,4.3,61.7,0.16666666666666666,2.66,4.33,1.0
755.0,1.0,54.0,0.31,4.34,62.5,0.16666666666666666,2.72,4.37,0.5
755.0,1.0,58.0,0.31,4.33,61.4,0.16666666666666666,2.67,4.37,0.5
755.0,1.0,62.0,0.31,4.4,59.9,0.16666666666666666,2.64,4.41,0.5
755.0,1.0,61.0,0.31,4.4,59.7,0.16666666666666666,2.63,4.41,0.5
755.0,0.8571428571428571,61.0,0.31,4.39,60.2,0.5,2.65,4.41,0.5
755.0,0.8571428571428571,62.0,0.31,4.41,59.0,0.5,2.61,4.43,0.5
755.0,0.2857142857142857,53.7,0.38,4.67,61.8,0.5,2.9,4.69,1.0
755.0,0.2857142857142857,57.0,0.41,4.72,62.9,0.16666666666666666,2.98,4.76,1.0
755.0,0.2857142857142857,57.0,0.41,4.73,62.9,0.16666666666666666,2.99,4.78,1.0
755.0,0.2857142857142857,56.0,0.41,4.72,62.9,0.16666666666666666,2.98,4.76,1.0
755.0,0.2857142857142857,54.0,0.38,4.64,62.1,0.5,2.9,4.67,1.0
755.0,0.2857142857142857,54.8,0.38,4.64,62.0,0.5,2.89,4.67,1.0
755.0,0.2857142857142857,55.0,0.41,4.74,62.6,0.3333333333333333,2.98,4.78,1.0
755.0,0.2857142857142857,57.0,0.41,4.74,62.5,0.16666666666666666,2.98,4.79,0.5
755.0,0.2857142857142857,54.0,0.41,4.76,62.1,0.16666666666666666,2.97,4.81,0.5
755.0,0.7142857142857142,58.0,0.41,4.77,63.4,0.6666666666666666,2.99,4.66,0.25
755.0,0.2857142857142857,59.0,0.41,4.74,62.8,0.16666666666666666,2.98,4.75,1.0
755.0,0.2857142857142857,59.0,0.41,4.68,63.2,0.3333333333333333,2.97,4.72,0.25
755.0,0.2857142857142857,59.0,0.41,4.82,59.8,0.3333333333333333,2.89,4.85,0.75
755.0,0.2857142857142857,57.0,0.41,4.7,62.7,0.3333333333333333,2.96,4.74,0.5
755.0,0.2857142857142857,57.0,0.41,4.73,63.3,0.16666666666666666,3.0,4.75,0.25
755.0,0.2857142857142857,58.0,0.41,4.75,61.8,0.3333333333333333,2.94,4.76,0.75
755.0,0.2857142857142857,59.0,0.41,4.78,61.0,0.16666666666666666,2.93,4.82,0.75
755.0,0.2857142857142857,55.0,0.41,4.73,62.5,0.16666666666666666,2.97,4.77,0.5
755.0,0.2857142857142857,58.0,0.41,4.76,61.3,0.16666666666666666,2.93,4.8,0.75
755.0,0.2857142857142857,57.0,0.41,4.69,63.5,0.16666666666666666,2.99,4.73,0.25
755.0,0.2857142857142857,57.0,0.41,4.72,62.6,0.16666666666666666,2.96,4.73,0.5
755.0,0.5714285714285714,53.0,0.41,4.8,60.9,0.8333333333333333,2.94,4.85,0.5
755.0,0.2857142857142857,56.0,0.41,4.71,62.9,0.3333333333333333,2.97,4.73,1.0
755.0,0.2857142857142857,55.0,0.41,4.74,62.4,0.16666666666666666,2.97,4.78,1.0
755.0,0.2857142857142857,56.0,0.41,4.68,63.9,0.3333333333333333,3.01,4.74,0.25
755.0,0.2857142857142857,57.0,0.41,4.69,62.8,0.3333333333333333,2.96,4.73,1.0
755.0,0.2857142857142857,56.0,0.41,4.77,61.4,0.16666666666666666,2.94,4.81,1.0
755.0,0.2857142857142857,57.0,0.41,4.74,62.7,0.16666666666666666,2.98,4.77,0.5
755.0,0.2857142857142857,60.0,0.41,4.79,60.1,0.16666666666666666,2.89,4.83,0.75
755.0,0.2857142857142857,58.0,0.41,4.7,63.9,0.16666666666666666,3.01,4.72,0.25
755.0,0.2857142857142857,61.0,0.41,4.78,60.5,0.16666666666666666,2.9,4.8,1.0
755.0,0.2857142857142857,57.0,0.41,4.69,63.3,0.3333333333333333,2.98,4.72,0.25
755.0,0.2857142857142857,58.0,0.41,4.75,62.4,0.16666666666666666,2.97,4.77,0.75
755.0,0.2857142857142857,60.0,0.41,4.77,61.0,0.3333333333333333,2.92,4.81,0.75
755.0,0.2857142857142857,60.0,0.41,4.78,60.2,0.16666666666666666,2.89,4.82,0.75
755.0,0.5714285714285714,57.0,0.41,4.67,63.7,0.8333333333333333,2.99,4.72,0.25
756.0,0.2857142857142857,60.0,0.4,4.66,62.1,0.3333333333333333,2.91,4.7,1.0
756.0,1.0,55.0,0.35,4.54,61.8,0.5,2.81,4.56,0.5
756.0,0.8571428571428571,55.0,0.35,4.52,62.0,0.6666666666666666,2.81,4.54,0.5
756.0,0.5714285714285714,56.0,0.32,4.42,61.4,0.0,2.73,4.47,0.5
756.0,0.2857142857142857,57.0,0.42,4.81,60.7,0.5,2.95,4.89,0.5
756.0,0.5714285714285714,64.0,0.32,4.42,60.3,0.16666666666666666,2.67,4.44,0.25
756.0,0.5714285714285714,64.0,0.32,4.42,59.5,0.16666666666666666,2.64,4.45,0.25
756.0,0.2857142857142857,60.0,0.32,4.43,61.3,0.0,2.71,4.41,0.75
756.0,0.2857142857142857,57.0,0.32,4.44,60.8,0.0,2.69,4.41,0.5
756.0,0.2857142857142857,60.0,0.32,4.49,58.9,0.0,2.64,4.47,0.75
756.0,0.2857142857142857,55.0,0.32,4.47,62.0,0.0,2.74,4.37,0.5
756.0,0.2857142857142857,57.0,0.32,4.4,61.9,0.0,2.71,4.36,0.5
756.0,0.2857142857142857,58.0,0.32,4.4,63.0,0.0,2.76,4.36,0.75
756.0,0.2857142857142857,57.0,0.32,4.4,62.0,0.0,2.72,4.37,0.5
756.0,0.2857142857142857,56.0,0.32,4.35,62.8,0.0,2.73,4.34,0.5
756.0,0.2857142857142857,57.0,0.32,4.39,63.3,0.0,2.77,4.36,1.0
756.0,0.2857142857142857,56.0,0.32,4.35,63.8,0.0,2.77,4.33,0.25
756.0,0.2857142857142857,57.0,0.32,4.42,62.0,0.0,2.73,4.38,0.5
756.0,0.5714285714285714,56.0,0.4,4.7,63.5,1.0,2.98,4.69,1.0
756.0,0.7142857142857142,58.0,0.36,4.55,62.5,0.5,2.83,4.51,0.75
756.0,0.2857142857142857,59.0,0.36,4.57,62.2,0.16666666666666666,2.83,4.53,0.75
756.0,0.8571428571428571,61.0,0.32,4.45,60.1,0.8333333333333333,2.66,4.4,0.75
756.0,0.8571428571428571,55.0,0.32,4.4,61.9,0.8333333333333333,2.72,4.39,0.5
756.0,0.8571428571428571,55.0,0.32,4.4,61.7,0.8333333333333333,2.71,4.39,0.5
